country;yr;u;nrrFam;accu;tlv;ud
Australia;1960;1.246594071;;;;50.17292786
Australia;1961;2.455487967;;;;49.47180939
Australia;1962;2.319218636;;;;49.52106094
Australia;1963;1.867157698;;;;49.163414
Australia;1964;1.448286772;;;;48.19296265
Australia;1965;1.363484979;;;20.70000076;47.88634491
Australia;1966;1.688496947;;;19.89999962;45.83517456
Australia;1967;1.816037655;;;20.39999962;45.02021408
Australia;1968;1.65241003;;;20.39999962;44.78983688
Australia;1969;1.573383451;;;20.70000076;44.37794113
Australia;1970;1.493359327;;;21.10000038;44.15357971
Australia;1971;1.737491488;39.54898071;;21.89999962;45.38865662
Australia;1972;2.621435404;45.23479462;;21.39999962;46.33092117
Australia;1973;1.886077166;55.52248383;;22.5;47.23434067
Australia;1974;2.463405848;53.72434235;;24.60000038;48.80023956
Australia;1975;4.770507813;47.36701965;;25.39999962;50.06398773
Australia;1976;4.952014446;57.20640945;;25.60000038;49.46821213
Australia;1977;5.909198284;56.07329178;;25.39999962;48.73694611
Australia;1978;6.499222755;57.97844696;;24.5;49.22977066
Australia;1979;6.122083664;57.93268204;;25.10000038;49.5873909
Australia;1980;6.187365532;52.18980408;;26.20000076;49.63658905
Australia;1981;5.881696224;53.58208847;;26.39999962;49.05454254
Australia;1982;7.045244694;52.88000107;;26.79999924;49.36511993
Australia;1983;10.34975719;54.94245148;;26.10000038;49.81058884
Australia;1984;8.922535896;57.31504059;;27.70000076;49.09263992
Australia;1985;8.258135796;58.22304535;;27.79999924;49.07826233
Australia;1986;8.080572128;59.77349091;;28.60000038;48.6003685
Australia;1987;8.106394768;59.54067612;;28.60000038;48.01980209
Australia;1988;7.22580862;65.54943085;;28.29999924;46.50787354
Australia;1989;6.174987793;62.0527916;;28;45.26965332
Australia;1990;6.925963879;65.52296448;;28;45.40411758
Australia;1991;9.593219757;68.44464111;;26.60000038;46.55011368
Australia;1992;10.80460739;69.08889771;;26.10000038;43.68697739
Australia;1993;10.89653111;70.28868866;;26.5;41.93888092
Australia;1994;9.748069763;67.2804184;;27.39999962;37.5920639
Australia;1995;8.494262695;66.19075775;;28.20000076;34.79844284
Australia;1996;8.546901703;68.14582062;;28.79999924;34.38429642
Australia;1997;8.450525284;68.58976746;;28.60000038;32.88093948
Australia;1998;7.716554642;66.40202332;;29.39999962;31.04249573
Australia;1999;6.930813789;66.18735504;;29.79999924;28.48978996
Australia;2000;6.27565527;64.36056519;;30.39999962;28.08736801
Australia;2001;6.75495863;68.39719391;;28.89999962;27.79854965
Australia;2002;6.362736225;65.26101685;;29.79999924;26.49562645
Australia;2003;5.943826675;63.5725975;;30;26.28029442
Australia;2004;5.396630764;61.17873764;;30.29999924;25.47969246
Australia;2005;5.044790268;60.99378586;;30;25.50098991
Australia;2006;4.789361;60.55944443;;29.60000038;23.42910004
Australia;2007;4.379647732;57.25798798;;29.70000076;21.78594589
Australia;2008;4.24938345;55.33108521;;27.10000038;21.83472443
Australia;2009;5.593056679;53.54136276;;25.79999924;22.5572567
Australia;2010;5.223993301;;;25.60000038;21.57918549
Australia;2011;5.092373371;;;26.5;21.65998268
Australia;2012;5.234797478;;;;
Australia;2013;5.674351692;;;;
Austria;1960;2.599999905;;;;67.88319397
Austria;1961;2;;3.780963659;;67.33297729
Austria;1962;2;;3.591303587;;66.6570282
Austria;1963;2.200000048;;3.511850834;;67.05964661
Austria;1964;2.099999905;;3.838778019;;66.62435913
Austria;1965;2;;3.937947035;33.90000153;66.15817261
Austria;1966;1.899999976;;4.20437336;34.59999847;65.84437561
Austria;1967;2;;3.769857883;34.5;65.09120941
Austria;1968;2.099999905;;3.648534298;34.5;62.05251694
Austria;1969;2.099999905;;3.692363977;35;63.06902313
Austria;1970;1.399999976;;4.089277744;33.90000153;62.75217438
Austria;1971;1.299999952;60.79970551;4.761946201;34.59999847;61.89138794
Austria;1972;1.200000048;54.93818855;5.5010252;35;60.99781799
Austria;1973;1.100000024;49.0766716;5.069367886;35.20000076;60.83205795
Austria;1974;1.399999976;48.72146225;4.964648724;36.20000076;57.9337883
Austria;1975;1.700000048;48.3662529;4.141838074;36.70000076;58.9921875
Austria;1976;1.700000048;54.1579113;4.179431915;36.59999847;59.20436859
Austria;1977;1.799999952;59.9495697;4.404272079;36.90000153;58.61665344
Austria;1978;1.600000024;76.00219727;3.542398691;39.09999847;57.61611176
Austria;1979;1.399999976;74.02183533;3.726645231;38.5;56.67036438
Austria;1980;1.799999952;73.70892334;3.712632179;39;56.71901703
Austria;1981;2.799999952;73.80819702;3.430006266;40.09999847;56.36333847
Austria;1982;3.299999952;72.81578064;2.575342894;38.79999924;53.79174423
Austria;1983;3.400000095;72.04286194;2.401462078;38.5;53.59566879
Austria;1984;3.400000095;71.6730423;2.251553297;40.20000076;52.10138702
Austria;1985;3.700000048;72.05249023;2.496954918;40.90000153;51.60348892
Austria;1986;3.900000095;72.30685425;2.443259954;40.79999924;50.59109116
Austria;1987;3.700000048;73.57736206;2.563157082;40.40000153;49.59010315
Austria;1988;3.299999952;73.43424225;2.848621368;40.40000153;48.90173721
Austria;1989;2.900000095;71.82887268;2.928833008;39.40000153;47.99166107
Austria;1990;3.099999905;71.73890686;3.068684816;39.70000076;46.92970276
Austria;1991;3.400000095;72.1129837;3.399144411;40.20000076;45.52929688
Austria;1992;3.400000095;72.14134216;3.135247469;41.70000076;44.26507187
Austria;1993;4;74.46521759;2.822346687;42.09999847;43.21592712
Austria;1994;3.799999952;73.17012787;3.009756327;41.90000153;41.43383408
Austria;1995;3.900000095;72.59287262;2.844900131;41.40000153;41.0562973
Austria;1996;4.300000191;71.83817291;2.966285944;42.79999924;40.1152916
Austria;1997;4.400000095;71.86406708;2.790982008;44.20000076;38.89431
Austria;1998;4.5;71.046875;2.803872108;44.09999847;38.36297226
Austria;1999;3.900000095;71.81276703;2.655884743;43.79999924;37.42803955
Austria;2000;3.599999905;71.86945343;2.783979416;43;36.63795853
Austria;2001;3.599999905;67.05108643;2.463711977;44.90000153;35.67667007
Austria;2002;4.199999809;66.92766571;1.980338216;43.59999847;35.20172501
Austria;2003;4.300000191;66.99056244;2.135578871;43.5;34.38927841
Austria;2004;4.900000095;67.15782166;2.020935535;43;34.13210297
Austria;2005;5.199999809;68.00712585;1.931305766;42.09999847;33.32829285
Austria;2006;4.800000191;67.77326202;1.855399489;41.5;31.00363159
Austria;2007;4.400000095;67.50644684;1.973150492;41.79999924;29.92356873
Austria;2008;3.799999952;67.60281372;1.903910518;42.79999924;29.07568932
Austria;2009;4.800000191;67.56060791;1.320604205;42.40000153;28.65025711
Austria;2010;4.400000095;;1.191292405;42.20000076;28.37167931
Austria;2011;4.199999809;;1.579715729;42.29999924;27.7699852
Austria;2012;4.300000191;;1.553080082;;
Austria;2013;4.900000095;;1.35692966;;
Belgium;1960;2.200000048;;;;41.46954727
Belgium;1961;1.799999952;;2.604887962;;40.44718552
Belgium;1962;1.700000048;;2.900207281;;38.89642334
Belgium;1963;1.5;;2.6302495;;39.7781868
Belgium;1964;1.399999976;;3.435858727;;39.34938812
Belgium;1965;1.600000024;;3.510318041;31.10000038;39.86150742
Belgium;1966;1.700000048;;3.739171505;33.29999924;40.30303192
Belgium;1967;2.400000095;;3.69865942;33.90000153;41.23627472
Belgium;1968;2.799999952;;3.190280437;34.79999924;42.012043
Belgium;1969;2.200000048;;3.246014833;34.90000153;41.97790909
Belgium;1970;1.799999952;;3.60403204;33.79999924;42.07179642
Belgium;1971;1.700000048;63.25233078;3.307977676;35;43.93001175
Belgium;1972;2.200000048;61.12042046;3.072654009;34.79999924;46.78966904
Belgium;1973;2.200000048;58.98851013;3.447380543;36;47.95244217
Belgium;1974;2.299999952;60.72972298;3.71822381;36.90000153;49.12088013
Belgium;1975;4.199999809;62.47093582;3.562826633;39.40000153;51.86351776
Belgium;1976;5.5;64.06328773;3.645509005;39.59999847;53.4212265
Belgium;1977;6.300000191;65.65563965;3.256011724;41.59999847;54.34667587
Belgium;1978;6.800000191;63.67626381;3.187199354;42.20000076;53.41277695
Belgium;1979;7;61.69688797;2.827903509;42.90000153;53.45245743
Belgium;1980;7.400000095;64.17285728;3.220353603;41.20000076;54.09717941
Belgium;1981;9.399999619;66.6488266;1.786155939;41.5;53.36673355
Belgium;1982;11;66.89892578;1.413904309;42.70000076;52.11549377
Belgium;1983;10.69999981;66.49757385;0.940406799;43.40000153;51.88843536
Belgium;1984;10.80000019;65.63957977;1.01759088;44.20000076;51.98022461
Belgium;1985;10.10000038;66.10945892;1.215038061;44.29999924;52.4272995
Belgium;1986;10;66.13629913;1.302776098;44;51.51895905
Belgium;1987;9.800000191;66.3670578;1.528393745;44.59999847;51.64878082
Belgium;1988;8.800000191;65.85198975;2.44690752;43.29999924;51.35834122
Belgium;1989;7.400000095;61.56739044;3.115898132;41.5;52.44988251
Belgium;1990;6.599999905;60.46287537;3.523534536;41.90000153;53.937397
Belgium;1991;6.400000095;60.67583466;2.837110996;42.09999847;54.33608627
Belgium;1992;7.099999905;59.79187012;2.667006969;41.70000076;54.33866501
Belgium;1993;8.600000381;60.20973206;2.241956234;43.20000076;54.97966385
Belgium;1994;9.800000191;60.43783569;2.085951805;43.40000153;54.68630981
Belgium;1995;9.699999809;60.66593933;2.079772472;43.5;55.71039963
Belgium;1996;9.5;60.76150513;1.913044095;43.90000153;55.42776108
Belgium;1997;9.199999809;60.85707092;2.086677551;44.40000153;55.59220123
Belgium;1998;9.300000191;60.26435471;2.128307343;45;54.58306503
Belgium;1999;8.5;59.67163849;2.110097408;45;50.88762665
Belgium;2000;6.900000095;58.96352386;2.278744936;44.70000076;49.48055649
Belgium;2001;6.599999905;59.1522522;2.122062206;44.59999847;49.64254761
Belgium;2002;7.5;61.54262543;1.553467512;44.70000076;50.94394302
Belgium;2003;8.199999809;60.41923141;1.334002495;44.29999924;51.89251709
Belgium;2004;8.399999619;59.94241333;1.709461808;44.40000153;53.10991287
Belgium;2005;8.5;60.06605148;1.957545757;44.5;52.8631897
Belgium;2006;8.300000191;59.32720947;1.919696093;44.09999847;54.10107803
Belgium;2007;7.5;59.80355835;2.206665754;43.59999847;52.90948486
Belgium;2008;7;59.28583145;2.201460838;44;51.86836243
Belgium;2009;7.900000095;59.68518829;1.285349488;43.09999847;51.50984955
Belgium;2010;8.300000191;;1.066846251;43.5;50.59431839
Belgium;2011;7.199999809;;1.206003428;44.09999847;50.37451935
Belgium;2012;7.599999905;;0.849642336;;
Belgium;2013;8.399999619;;0.59389621;;
Bulgaria;1991;;;;;76.30201721
Bulgaria;1992;;70.35766602;;;71.36161804
Bulgaria;1993;;73.56027985;;;66.42121124
Bulgaria;1994;;72.69028473;;;59.61758041
Bulgaria;1995;12;54.5173111;;;52.81394958
Bulgaria;1996;11.60000038;40.50487137;;;46.01031494
Bulgaria;1997;14.5;70.29553986;;;39.20668411
Bulgaria;1998;13.19999981;57.94265747;;;35.68990326
Bulgaria;1999;15.10000038;59.03544617;;;31.67484665
Bulgaria;2000;16.39999962;62.4713974;;;27.65978813
Bulgaria;2001;19.5;68.75434875;;;27.80709648
Bulgaria;2002;18.20000076;59.56198502;;;27.95440483
Bulgaria;2003;13.69999981;64.79218292;;;28.10171127
Bulgaria;2004;12.10000038;62.9663887;;;25.23797417
Bulgaria;2005;10.10000038;71.99343109;;;22.37423515
Bulgaria;2006;9;68.13358307;;;21.15160942
Bulgaria;2007;6.900000095;65.29841614;;;19.9575367
Bulgaria;2008;5.599999905;59.10598755;;;20.08877182
Bulgaria;2009;6.800000191;65.89585876;;;19.79860115
Bulgaria;2010;10.30000019;;;;
Bulgaria;2011;11.30000019;;;;
Bulgaria;2012;12.30000019;;;;
Bulgaria;2013;13;;;;
Canada;1960;6.877550125;;;;29.16250229
Canada;1961;7.067137718;;;;28.5179348
Canada;1962;5.837147236;;;;27.06867027
Canada;1963;5.486259937;;;;26.76394463
Canada;1964;4.627073765;;;;26.43881798
Canada;1965;3.873823881;;;25.20000076;26.70588303
Canada;1966;3.349793196;;;26.29999924;27.56868362
Canada;1967;3.820833921;;;27.29999924;29.58570862
Canada;1968;4.502578259;;;28.10000038;30.15301514
Canada;1969;4.417866707;;;30.29999924;30.10300255
Canada;1970;5.670041561;;;30.29999924;31.02512932
Canada;1971;6.192846298;44.49968338;;29.79999924;30.78958321
Canada;1972;6.215578079;83.17347717;;30.29999924;31.82123184
Canada;1973;5.551961899;81.33821106;;29.79999924;33.07984924
Canada;1974;5.332503319;82.91902161;;32.20000076;33.14688873
Canada;1975;6.91798687;76.59768677;;31.39999962;34.3402977
Canada;1976;7.08968401;69.31430054;;31;34.52698517
Canada;1977;8.048993111;69.89571381;;30.10000038;35.07853317
Canada;1978;8.375916481;68.01856995;;29.79999924;35.46928024
Canada;1979;7.525483608;63.75249481;;29.60000038;34.57836533
Canada;1980;7.536639214;63.5316391;;30.39999962;34.03370667
Canada;1981;7.607185364;62.69891357;;32.70000076;33.91294098
Canada;1982;11.04057121;64.48867035;;32.5;36.7979393
Canada;1983;12.01826382;67.40041351;;31.89999962;35.88999557
Canada;1984;11.34461403;70.11547852;;32;35.89020157
Canada;1985;10.64446259;69.92429352;;31.89999962;35.28783035
Canada;1986;9.685731888;70.15791321;;32.70000076;34.50253296
Canada;1987;8.82005024;70.270401;;33.59999847;33.90210342
Canada;1988;7.76175499;70.31759644;;33.20000076;33.39360428
Canada;1989;7.54641819;69.81719971;;34.29999924;33.49382782
Canada;1990;8.131444931;70.192276;;35.29999924;34.02495193
Canada;1991;10.31639767;70.68346405;;35.79999924;35.08348465
Canada;1992;11.19690895;71.00752258;;35.29999924;35.73513794
Canada;1993;11.37720776;70.43925476;;34.70000076;35.61703873
Canada;1994;10.39543819;67.34345245;;34.5;34.98687363
Canada;1995;9.488603592;69.76439667;;34.90000153;33.66921234
Canada;1996;9.619827271;70.02507782;;35.09999847;33.80524826
Canada;1997;9.10043335;76.39855194;;35.90000153;33.54245758
Canada;1998;8.278266907;75.79501343;;35.90000153;31.77190018
Canada;1999;7.582923412;76.80038452;;35.70000076;31.39188957
Canada;2000;6.828726292;76.15063477;;34.90000153;30.75663757
Canada;2001;7.227613926;73.75247192;;34.29999924;30.53803635
Canada;2002;7.672669888;73.20135498;;32.79999924;30.25931358
Canada;2003;7.582605362;71.79621124;;32.70000076;29.57771492
Canada;2004;7.184787273;71.51648712;;32.5;29.58473015
Canada;2005;6.758608818;69.77140045;;32.29999924;30.01054955
Canada;2006;6.316829205;70.16772461;;32.59999847;29.7933712
Canada;2007;6.031021595;71.55085754;;32.29999924;29.3996048
Canada;2008;6.133301258;70.39898682;;31.60000038;29.55677795
Canada;2009;8.271000862;71.5032959;;31.39999962;30.25894737
Canada;2010;8.011292458;;;30.60000038;30.02702141
Canada;2011;7.449596405;;;30.39999962;29.3757534
Canada;2012;7.286644936;;;;
Canada;2013;7.062104225;;;;
Croatia;1992;;;;;
Croatia;1993;;;;;
Croatia;1994;;;;;
Croatia;1995;;;;;
Croatia;1996;10.60000038;;;;
Croatia;1997;13.39999962;;;;
Croatia;1998;12.39999962;;;;
Croatia;1999;14.10000038;;;;
Croatia;2000;15.80000019;;;;
Croatia;2001;15.89999962;;;;
Croatia;2002;15.10000038;;;;
Croatia;2003;14.10000038;;;;
Croatia;2004;13.80000019;;;;
Croatia;2005;12.80000019;;;;
Croatia;2006;11.39999962;;;;
Croatia;2007;9.600000381;;;;
Croatia;2008;8.399999619;;;;
Croatia;2009;9.100000381;;;;
Croatia;2010;11.80000019;;;;
Croatia;2011;13.5;;;;
Croatia;2012;15.89999962;;;;
Croatia;2013;17.20000076;;;;
Cyprus;1991;;79.54969788;;;75.15371704
Cyprus;1992;;81.20194244;;;74.26351929
Cyprus;1993;;83.21231079;;;73.37332916
Cyprus;1994;;83.62038422;;;73.01760101
Cyprus;1995;2.599999905;84.8717804;;;72.66187286
Cyprus;1996;3.099999905;75.50619507;;;70.95101929
Cyprus;1997;3.400000095;77.76371765;;;69.24016571
Cyprus;1998;3.299999952;77.75556183;;;67.52931976
Cyprus;1999;3.599999905;78.30136108;;;66.50946045
Cyprus;2000;4.800000191;77.35399628;;;65.48960114
Cyprus;2001;3.900000095;77.52319336;;;64.57167816
Cyprus;2002;3.5;77.19604492;;;64.81233978
Cyprus;2003;4.099999905;75.5856781;;;65.0530014
Cyprus;2004;4.599999905;75.9964447;;;63.34306335
Cyprus;2005;5.300000191;75.92330933;;;61.63312912
Cyprus;2006;4.599999905;75.84030914;;;58.85585785
Cyprus;2007;3.900000095;76.3799057;;;56.57968903
Cyprus;2008;3.700000048;;;;54.3035202
Cyprus;2009;5.400000095;;;;52.53567886
Cyprus;2010;6.300000191;;;;50.76784134
Cyprus;2011;7.900000095;;;;49
Cyprus;2012;11.89999962;;;;
Cyprus;2013;15.89999962;;;;
Czech Republic;1989;;;;;
Czech Republic;1990;;;;;
Czech Republic;1991;;;;;
Czech Republic;1992;;;;;
Czech Republic;1993;4.099999905;60.65890121;;38.20000076;64.37934875
Czech Republic;1994;4.099999905;53.9353714;;36.90000153;51.52814484
Czech Republic;1995;4;48.51137161;;35.90000153;43.52363586
Czech Republic;1996;4;59.80989838;;34.40000153;39.51774597
Czech Republic;1997;4.900000095;59.74090576;;34.90000153;36.93949127
Czech Republic;1998;6.5;50.04195404;;33.79999924;32.05873489
Czech Republic;1999;8.699999809;49.7172699;;34.70000076;29.97008133
Czech Republic;2000;8.800000191;49.65792465;;34;27.22877693
Czech Republic;2001;8.100000381;49.87033081;;34.09999847;23.63482666
Czech Republic;2002;7.300000191;49.6150322;;34.90000153;22.20798683
Czech Republic;2003;7.800000191;49.52514648;;35.79999924;22.28187752
Czech Republic;2004;8.300000191;49.28414536;;36.29999924;20.98705864
Czech Republic;2005;7.900000095;49.03998566;;36.09999847;19.70203209
Czech Republic;2006;7.099999905;48.78668594;;35.59999847;18.69979095
Czech Republic;2007;5.300000191;50.39331818;;35.90000153;17.91030121
Czech Republic;2008;4.400000095;50.10384369;;35;17.41667747
Czech Republic;2009;6.699999809;51.69350433;;33.79999924;17.33634949
Czech Republic;2010;7.300000191;;;33.90000153;
Czech Republic;2011;6.699999809;;;34.90000153;
Czech Republic;2012;7;;;;
Czech Republic;2013;7;;;;
Denmark;1960;1.200000048;;;;56.91905975
Denmark;1961;1.100000024;;2.136863708;;57.832798
Denmark;1962;1.200000048;;2.248647213;;58.07205963
Denmark;1963;1.5;;1.868216157;;58.45528412
Denmark;1964;1.200000048;;2.72361517;;58.45641708
Denmark;1965;0.899999976;;2.690961123;30;58.19846344
Denmark;1966;1.100000024;;2.676457405;30.79999924;58.05847931
Denmark;1967;1;;2.827937365;31.29999924;57.36182404
Denmark;1968;1;;2.834194183;34.09999847;58.18799591
Denmark;1969;0.899999976;;3.436501026;33.79999924;59.22649002
Denmark;1970;0.600000024;;3.330403566;38.40000153;60.30174255
Denmark;1971;0.899999976;90.1722641;3.154898882;41.40000153;62.22595215
Denmark;1972;0.800000012;86.13891983;3.49897337;40.90000153;61.49589157
Denmark;1973;0.699999988;82.10557556;3.716890812;40.29999924;62.20689392
Denmark;1974;2.799999952;75.38233948;2.954829693;42.09999847;65.15415192
Denmark;1975;3.900000095;68.65910339;2.13671279;38.40000153;68.86940765
Denmark;1976;5.099999905;81.53325653;2.923866749;39.40000153;72.99874878
Denmark;1977;5.900000095;82.52043152;2.661579847;39.79999924;74.05840302
Denmark;1978;6.599999905;81.64912796;2.640407085;41;77.8431778
Denmark;1979;4.599999905;80.7778244;2.47454071;42.09999847;77.10393524
Denmark;1980;4.900000095;80.64936829;1.704177022;43;78.6125412
Denmark;1981;7.900000095;80.11499786;0.6094172;42.79999924;79.85571289
Denmark;1982;8.399999619;82.6607132;0.970016301;41.59999847;80.20783234
Denmark;1983;8.399999619;85.20642853;1.074416518;43.59999847;80.76602936
Denmark;1984;7.900000095;80.57562256;1.506010175;44.70000076;79.27778625
Denmark;1985;6.699999809;77.72730255;2.150695324;46.09999847;78.15848541
Denmark;1986;5;76.69927216;2.986763239;48.20000076;77.41777039
Denmark;1987;5;68.71559906;2.762894392;48.90000153;74.96627808
Denmark;1988;5.699999809;68.96155548;1.937334657;49.40000153;73.84435272
Denmark;1989;6.800000191;72.53539276;1.776730418;48.29999924;75.58847809
Denmark;1990;7.199999809;72.51325226;1.47599256;46.5;75.34360504
Denmark;1991;7.900000095;72.00337219;1.047876716;45.90000153;75.7817688
Denmark;1992;8.600000381;72.07448578;0.77172941;46.29999924;75.77553558
Denmark;1993;9.600000381;71.45225525;0.352566987;47.70000076;77.28210449
Denmark;1994;7.699999809;71.50857544;0.612195194;48.70000076;77.50527191
Denmark;1995;6.699999809;68.42370605;1.11549902;48.79999924;76.95567322
Denmark;1996;6.300000191;68.55646515;1.186282277;49.20000076;77.37605286
Denmark;1997;5.199999809;67.19347382;1.604356408;49;75.61149597
Denmark;1998;4.900000095;65.53913116;1.933516979;49.29999924;75.51866913
Denmark;1999;5.199999809;66.5741806;1.58753264;50.09999847;74.9217453
Denmark;2000;4.300000191;66.04780579;1.940035224;49.40000153;74.24501801
Denmark;2001;4.5;65.37827301;1.62860322;48.5;73.82831573
Denmark;2002;4.599999905;64.45800018;1.455156565;47.90000153;73.2337265
Denmark;2003;5.400000095;64.1424408;1.207035422;48;72.3631134
Denmark;2004;5.5;64.15026093;1.31390202;49;71.71149445
Denmark;2005;4.800000191;63.68245316;1.653727531;50.79999924;71.70376587
Denmark;2006;3.900000095;62.92965317;2.707508802;49.59999847;69.43118286
